"ID","shape","outlierType","outlierPosition","choice","success","rt","majorityOfMostRegularShapes","rot1","rot2","rot3","rot4","rot5","rot6","dil1","dil2","dil3","dil4","dil5","dil6","usedTouchscreen","population","age","classe"
"EWINE","trapezoid",1,1,2,1,1250,FALSE,"3","6","1","5","2","4","2","6","1","4","3","5",TRUE,"baboons",NA,NA
"EWINE","random",2,0,3,0,1229,TRUE,"1","5","6","2","3","4","3","6","2","4","5","1",TRUE,"baboons",NA,NA
"EWINE","trapezoid",3,0,1,1,3449,TRUE,"5","3","4","2","1","6","2","1","4","3","5","6",TRUE,"baboons",NA,NA
"EWINE","losange",0,1,2,1,2141,FALSE,"6","5","3","1","4","2","6","5","3","4","1","2",TRUE,"baboons",NA,NA
"EWINE","hinge",3,5,6,1,1090,FALSE,"2","5","6","1","3","4","4","2","3","5","1","6",TRUE,"baboons",NA,NA
"EWINE","rightKite",3,0,1,1,1090,TRUE,"5","2","1","3","4","6","1","6","3","2","5","4",TRUE,"baboons",NA,NA
"EWINE","hinge",2,3,4,1,539,TRUE,"4","1","5","6","3","2","3","6","5","1","4","2",TRUE,"baboons",NA,NA
"EWINE","trapezoid",2,5,2,0,641,TRUE,"6","5","3","2","1","4","5","2","3","1","6","4",TRUE,"baboons",NA,NA
"EWINE","trapezoid",3,5,1,0,1211,FALSE,"1","2","4","5","3","6","5","3","4","1","2","6",TRUE,"baboons",NA,NA
"EWINE","random",3,5,6,1,2631,TRUE,"4","1","2","5","3","6","1","5","2","3","4","6",TRUE,"baboons",NA,NA
"EWINE","kite",3,3,5,0,2551,FALSE,"2","5","3","4","6","1","5","1","3","6","2","4",TRUE,"baboons",NA,NA
"EWINE","kite",0,2,6,0,1590,TRUE,"6","5","3","2","4","1","1","3","2","5","4","6",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",0,0,2,0,2379,FALSE,"4","6","2","5","1","3","2","3","5","4","6","1",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",2,4,6,0,2639,TRUE,"3","4","6","1","2","5","2","6","4","5","3","1",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",2,2,4,0,1230,FALSE,"1","5","4","6","3","2","6","2","3","5","4","1",TRUE,"baboons",NA,NA
"EWINE","random",1,2,2,0,2330,FALSE,"1","6","2","5","3","4","2","6","3","1","5","4",TRUE,"baboons",NA,NA
"EWINE","rectangle",1,2,3,1,891,TRUE,"5","2","4","6","3","1","2","3","6","1","4","5",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",1,3,4,1,609,TRUE,"6","4","2","1","5","3","3","5","4","1","6","2",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",2,3,4,1,1021,FALSE,"2","1","4","3","6","5","6","4","1","3","2","5",TRUE,"baboons",NA,NA
"EWINE","parallelogram",3,3,6,0,3342,FALSE,"1","3","6","4","2","5","4","3","5","1","6","2",TRUE,"baboons",NA,NA
"EWINE","hinge",0,2,4,0,1590,FALSE,"1","5","6","2","3","4","5","1","4","6","3","2",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",3,0,1,1,1520,FALSE,"4","1","5","6","2","3","4","1","6","2","3","5",TRUE,"baboons",NA,NA
"EWINE","square",2,0,6,0,3029,FALSE,"6","2","1","5","3","4","5","3","1","4","2","6",TRUE,"baboons",NA,NA
"EWINE","rightKite",2,3,4,1,920,FALSE,"1","2","4","6","3","5","1","4","6","2","5","3",TRUE,"baboons",NA,NA
"EWINE","kite",2,2,6,0,1480,FALSE,"5","1","2","4","6","3","5","1","4","2","3","6",TRUE,"baboons",NA,NA
"EWINE","kite",1,1,3,0,1740,TRUE,"2","5","6","4","1","3","5","2","6","3","4","1",TRUE,"baboons",NA,NA
"EWINE","rightKite",1,1,1,0,2639,FALSE,"5","3","2","4","6","1","2","5","1","3","4","6",TRUE,"baboons",NA,NA
"EWINE","losange",3,4,5,1,2760,FALSE,"1","6","2","5","4","3","5","4","2","3","1","6",TRUE,"baboons",NA,NA
"EWINE","rightKite",0,5,5,0,1230,FALSE,"5","4","3","2","1","6","3","5","1","6","4","2",TRUE,"baboons",NA,NA
"EWINE","rectangle",0,0,1,1,2031,TRUE,"6","4","2","3","1","5","6","2","5","4","1","3",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",1,4,4,0,830,FALSE,"3","6","2","1","4","5","6","4","1","3","5","2",TRUE,"baboons",NA,NA
"EWINE","kite",0,0,1,1,3611,FALSE,"6","4","5","1","2","3","4","5","3","2","6","1",TRUE,"baboons",NA,NA
"EWINE","hinge",1,4,5,1,2770,FALSE,"5","1","4","3","2","6","4","2","3","1","6","5",TRUE,"baboons",NA,NA
"EWINE","parallelogram",1,4,3,0,1980,FALSE,"4","6","1","2","3","5","5","2","1","4","3","6",TRUE,"baboons",NA,NA
"EWINE","trapezoid",0,3,2,0,1900,FALSE,"5","6","1","4","3","2","2","5","6","1","3","4",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",0,3,1,0,1279,TRUE,"2","5","4","3","1","6","2","1","3","4","6","5",TRUE,"baboons",NA,NA
"EWINE","square",1,2,3,1,750,TRUE,"5","3","1","4","2","6","5","1","3","6","4","2",TRUE,"baboons",NA,NA
"EWINE","hinge",3,4,2,0,1080,TRUE,"4","1","5","2","6","3","5","2","6","1","3","4",TRUE,"baboons",NA,NA
"EWINE","hinge",1,5,2,0,2359,TRUE,"2","1","3","5","6","4","4","2","3","1","5","6",TRUE,"baboons",NA,NA
"EWINE","rightKite",2,3,1,0,2541,TRUE,"5","3","4","2","6","1","2","6","5","3","4","1",TRUE,"baboons",NA,NA
"EWINE","random",3,2,4,0,1631,FALSE,"5","4","2","1","6","3","1","2","4","6","5","3",TRUE,"baboons",NA,NA
"EWINE","square",0,0,1,1,811,FALSE,"1","5","4","3","6","2","2","6","3","1","5","4",TRUE,"baboons",NA,NA
"EWINE","kite",3,5,4,0,2260,TRUE,"5","6","4","1","2","3","1","6","2","4","5","3",TRUE,"baboons",NA,NA
"EWINE","parallelogram",0,4,5,1,1020,FALSE,"6","1","2","3","4","5","2","5","4","6","1","3",TRUE,"baboons",NA,NA
"EWINE","rectangle",0,2,3,1,1641,FALSE,"2","4","1","6","3","5","5","2","1","3","6","4",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",1,1,4,0,1400,TRUE,"2","3","6","1","4","5","1","2","5","6","4","3",TRUE,"baboons",NA,NA
"EWINE","square",1,4,5,1,1250,FALSE,"2","4","3","1","5","6","3","5","6","1","2","4",TRUE,"baboons",NA,NA
"EWINE","rectangle",3,2,3,1,1529,TRUE,"5","3","4","1","6","2","6","3","1","4","5","2",TRUE,"baboons",NA,NA
"EWINE","rectangle",2,1,5,0,1910,FALSE,"1","6","4","2","5","3","1","5","4","2","3","6",TRUE,"baboons",NA,NA
"EWINE","parallelogram",2,2,5,0,1160,TRUE,"2","3","5","6","1","4","1","4","3","5","6","2",TRUE,"baboons",NA,NA
"EWINE","parallelogram",3,1,2,1,1111,TRUE,"1","5","2","6","3","4","3","1","5","4","6","2",TRUE,"baboons",NA,NA
"EWINE","random",2,5,6,1,1641,FALSE,"2","3","1","6","5","4","3","2","5","6","1","4",TRUE,"baboons",NA,NA
"EWINE","losange",1,2,2,0,1020,FALSE,"3","1","6","2","5","4","1","5","4","6","2","3",TRUE,"baboons",NA,NA
"EWINE","rightKite",3,3,2,0,1420,FALSE,"2","1","5","6","3","4","2","5","3","1","6","4",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",1,0,1,1,3391,FALSE,"5","4","2","6","1","3","1","4","5","2","3","6",TRUE,"baboons",NA,NA
"EWINE","random",0,5,5,0,3479,TRUE,"4","2","6","5","1","3","4","3","5","6","1","2",TRUE,"baboons",NA,NA
"EWINE","random",0,1,2,1,1432,FALSE,"6","1","3","4","2","5","3","6","2","1","5","4",TRUE,"baboons",NA,NA
"EWINE","losange",2,3,1,0,2590,TRUE,"5","6","4","3","1","2","4","1","3","6","2","5",TRUE,"baboons",NA,NA
"EWINE","rectangle",3,0,4,0,1471,FALSE,"5","2","1","6","3","4","1","6","5","4","3","2",TRUE,"baboons",NA,NA
"EWINE","parallelogram",1,2,3,1,1041,TRUE,"2","1","5","3","4","6","1","6","5","2","3","4",TRUE,"baboons",NA,NA
"EWINE","trapezoid",0,1,1,0,1410,TRUE,"6","2","4","1","3","5","6","2","4","1","3","5",TRUE,"baboons",NA,NA
"EWINE","hinge",2,4,5,1,1080,FALSE,"1","5","2","3","6","4","2","5","3","4","6","1",TRUE,"baboons",NA,NA
"EWINE","kite",1,4,5,1,1891,FALSE,"5","1","3","2","4","6","1","6","2","5","4","3",TRUE,"baboons",NA,NA
"EWINE","square",3,3,6,0,670,FALSE,"4","2","5","3","6","1","4","5","2","3","1","6",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",3,0,3,0,859,TRUE,"2","3","1","4","6","5","5","2","6","4","1","3",TRUE,"baboons",NA,NA
"EWINE","losange",0,5,3,0,3881,TRUE,"5","4","3","6","2","1","3","6","5","4","2","1",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",0,1,3,0,2250,TRUE,"6","1","2","3","4","5","5","1","3","4","6","2",TRUE,"baboons",NA,NA
"EWINE","losange",3,5,4,0,1939,TRUE,"6","5","4","2","1","3","2","6","1","5","3","4",TRUE,"baboons",NA,NA
"EWINE","square",0,4,5,1,1609,TRUE,"3","5","2","6","4","1","2","5","4","1","3","6",TRUE,"baboons",NA,NA
"EWINE","square",2,2,3,1,611,TRUE,"4","6","1","2","5","3","6","4","2","1","5","3",TRUE,"baboons",NA,NA
"EWINE","rightKite",1,2,3,1,1230,TRUE,"2","4","5","6","3","1","4","5","6","1","3","2",TRUE,"baboons",NA,NA
"EWINE","kite",2,0,1,1,1080,TRUE,"4","2","1","6","5","3","5","2","6","1","4","3",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",3,1,5,0,1189,TRUE,"5","6","2","4","1","3","5","3","2","4","1","6",TRUE,"baboons",NA,NA
"EWINE","square",3,3,4,1,871,TRUE,"4","6","1","5","2","3","4","2","5","1","6","3",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",3,1,6,0,1602,FALSE,"6","4","3","5","2","1","4","1","2","3","5","6",TRUE,"baboons",NA,NA
"EWINE","parallelogram",2,1,3,0,1959,FALSE,"4","6","3","1","2","5","2","5","6","4","3","1",TRUE,"baboons",NA,NA
"EWINE","hinge",0,5,5,0,1818,TRUE,"4","3","6","5","2","1","6","4","5","3","1","2",TRUE,"baboons",NA,NA
"EWINE","kite",1,3,4,1,779,TRUE,"5","6","1","2","3","4","4","3","2","5","6","1",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",2,0,1,1,1410,FALSE,"2","4","3","5","1","6","6","4","1","2","5","3",TRUE,"baboons",NA,NA
"EWINE","square",2,0,3,0,1750,FALSE,"2","5","1","3","4","6","4","2","6","3","5","1",TRUE,"baboons",NA,NA
"EWINE","rectangle",2,1,2,1,859,TRUE,"4","3","6","5","1","2","5","4","2","3","1","6",TRUE,"baboons",NA,NA
"EWINE","kite",0,0,4,0,2000,TRUE,"2","3","5","4","1","6","6","3","2","1","5","4",TRUE,"baboons",NA,NA
"EWINE","random",2,5,5,0,3150,TRUE,"1","4","6","2","3","5","3","4","1","2","6","5",TRUE,"baboons",NA,NA
"EWINE","losange",1,1,3,0,3359,FALSE,"4","5","6","3","2","1","4","2","3","1","5","6",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",3,2,5,0,1650,TRUE,"1","5","3","2","6","4","6","2","3","1","4","5",TRUE,"baboons",NA,NA
"EWINE","kite",2,3,4,1,1811,FALSE,"5","1","3","2","6","4","3","2","4","6","1","5",TRUE,"baboons",NA,NA
"EWINE","hinge",2,4,5,1,521,TRUE,"5","1","2","4","6","3","2","6","1","5","3","4",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",3,1,4,0,1279,FALSE,"2","4","1","6","3","5","2","4","6","3","5","1",TRUE,"baboons",NA,NA
"EWINE","random",3,4,5,1,2580,FALSE,"5","6","1","3","2","4","2","3","6","4","1","5",TRUE,"baboons",NA,NA
"EWINE","rectangle",1,0,4,0,2529,TRUE,"4","3","1","2","6","5","1","5","2","6","3","4",TRUE,"baboons",NA,NA
"EWINE","parallelogram",0,0,1,1,1391,FALSE,"2","6","1","5","3","4","6","4","2","3","5","1",TRUE,"baboons",NA,NA
"EWINE","trapezoid",2,5,1,0,1439,TRUE,"6","4","3","2","1","5","3","1","5","4","6","2",TRUE,"baboons",NA,NA
"EWINE","hinge",1,3,4,1,811,TRUE,"6","2","4","1","3","5","6","1","2","5","3","4",TRUE,"baboons",NA,NA
"EWINE","random",1,4,5,1,580,TRUE,"5","6","1","2","4","3","5","1","4","3","6","2",TRUE,"baboons",NA,NA
"EWINE","rightKite",1,4,5,1,779,TRUE,"2","1","3","4","6","5","6","1","5","3","2","4",TRUE,"baboons",NA,NA
"EWINE","trapezoid",1,3,4,1,1750,FALSE,"5","4","1","2","6","3","5","3","2","4","6","1",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",1,3,4,1,570,TRUE,"1","5","6","4","2","3","6","2","3","1","4","5",TRUE,"baboons",NA,NA
"EWINE","square",1,2,3,1,750,TRUE,"3","5","2","6","4","1","3","1","5","6","4","2",TRUE,"baboons",NA,NA
"EWINE","parallelogram",3,3,4,1,1689,TRUE,"3","4","2","5","1","6","3","4","2","6","1","5",TRUE,"baboons",NA,NA
"EWINE","random",1,1,2,1,1561,FALSE,"4","2","3","1","6","5","3","1","2","5","6","4",TRUE,"baboons",NA,NA
"EWINE","rightKite",1,1,2,1,2701,FALSE,"3","1","2","4","5","6","5","4","1","2","3","6",TRUE,"baboons",NA,NA
"EWINE","rectangle",0,3,4,1,3111,FALSE,"3","4","6","5","1","2","2","6","3","5","1","4",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",1,5,5,0,2391,FALSE,"1","6","4","5","3","2","1","3","5","6","4","2",TRUE,"baboons",NA,NA
"EWINE","square",0,4,4,0,1199,FALSE,"1","4","5","6","2","3","1","6","3","5","2","4",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",0,2,5,0,1260,TRUE,"2","1","5","3","6","4","2","4","1","6","5","3",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",2,4,5,1,631,TRUE,"3","4","6","2","1","5","6","2","5","4","1","3",TRUE,"baboons",NA,NA
"EWINE","hinge",0,4,5,1,1781,FALSE,"4","1","5","6","3","2","6","5","2","4","3","1",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",2,3,1,0,1199,TRUE,"2","3","1","5","6","4","3","1","5","6","2","4",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",1,1,2,1,1221,FALSE,"1","6","5","2","4","3","5","3","4","6","1","2",TRUE,"baboons",NA,NA
"EWINE","square",0,1,2,1,1859,TRUE,"5","1","6","3","4","2","3","5","4","1","2","6",TRUE,"baboons",NA,NA
"EWINE","rightKite",2,4,4,0,1260,TRUE,"3","1","2","6","5","4","3","2","6","1","4","5",TRUE,"baboons",NA,NA
"EWINE","losange",3,1,3,0,2041,FALSE,"1","5","4","3","6","2","1","3","6","5","4","2",TRUE,"baboons",NA,NA
"EWINE","square",1,2,4,0,809,FALSE,"6","4","3","1","5","2","2","4","6","1","5","3",TRUE,"baboons",NA,NA
"EWINE","kite",2,0,1,1,2170,TRUE,"4","3","6","5","1","2","6","4","2","3","1","5",TRUE,"baboons",NA,NA
"EWINE","kite",1,4,5,1,2191,FALSE,"6","5","2","4","3","1","5","3","4","6","2","1",TRUE,"baboons",NA,NA
"EWINE","losange",2,3,4,1,1150,TRUE,"2","3","5","4","6","1","6","3","4","1","2","5",TRUE,"baboons",NA,NA
"EWINE","parallelogram",0,2,5,0,1959,TRUE,"1","4","6","2","3","5","3","4","5","2","6","1",TRUE,"baboons",NA,NA
"EWINE","rectangle",0,5,2,0,1221,TRUE,"1","6","4","2","5","3","4","2","5","3","1","6",TRUE,"baboons",NA,NA
"EWINE","rectangle",2,3,1,0,1881,FALSE,"6","4","1","3","2","5","4","5","3","6","2","1",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",1,1,2,1,1490,TRUE,"5","1","6","2","3","4","4","6","3","5","2","1",TRUE,"baboons",NA,NA
"EWINE","random",0,1,2,1,1670,FALSE,"6","5","4","2","1","3","6","4","3","5","1","2",TRUE,"baboons",NA,NA
"EWINE","square",2,5,6,1,889,TRUE,"2","1","6","3","4","5","6","1","3","2","5","4",TRUE,"baboons",NA,NA
"EWINE","parallelogram",1,0,1,1,1109,TRUE,"6","3","2","4","1","5","5","4","3","6","2","1",TRUE,"baboons",NA,NA
"EWINE","trapezoid",3,5,6,1,2141,FALSE,"5","6","3","1","4","2","2","1","6","3","4","5",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",0,1,2,1,1031,FALSE,"5","3","4","6","2","1","6","4","5","2","1","3",TRUE,"baboons",NA,NA
"EWINE","losange",0,4,6,0,1760,TRUE,"5","4","3","1","2","6","6","4","3","2","1","5",TRUE,"baboons",NA,NA
"EWINE","rectangle",3,2,3,1,1250,TRUE,"6","1","2","4","5","3","5","6","2","3","1","4",TRUE,"baboons",NA,NA
"EWINE","parallelogram",2,1,6,0,641,FALSE,"4","6","1","5","2","3","5","6","3","2","4","1",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",2,0,1,1,1398,FALSE,"2","4","6","3","1","5","1","5","2","6","3","4",TRUE,"baboons",NA,NA
"EWINE","rightKite",2,4,5,1,891,FALSE,"2","1","5","3","4","6","4","2","5","3","1","6",TRUE,"baboons",NA,NA
"EWINE","trapezoid",0,2,5,0,1639,TRUE,"5","4","1","3","6","2","1","2","6","5","3","4",TRUE,"baboons",NA,NA
"EWINE","random",2,4,5,1,1070,FALSE,"3","2","6","4","1","5","6","5","3","2","4","1",TRUE,"baboons",NA,NA
"EWINE","rightKite",0,2,4,0,1350,TRUE,"4","6","2","1","3","5","3","4","5","1","2","6",TRUE,"baboons",NA,NA
"EWINE","parallelogram",1,2,5,0,2730,FALSE,"3","6","4","1","5","2","3","1","2","6","5","4",TRUE,"baboons",NA,NA
"EWINE","rightKite",0,3,4,1,1471,FALSE,"5","4","6","2","1","3","4","6","3","2","5","1",TRUE,"baboons",NA,NA
"EWINE","rightKite",3,2,3,1,1529,TRUE,"4","5","1","3","2","6","6","3","1","2","4","5",TRUE,"baboons",NA,NA
"EWINE","losange",0,0,2,0,1609,FALSE,"5","1","4","6","3","2","5","4","1","3","6","2",TRUE,"baboons",NA,NA
"EWINE","losange",3,0,4,0,1779,TRUE,"4","1","5","6","3","2","4","1","3","5","6","2",TRUE,"baboons",NA,NA
"EWINE","random",3,5,6,1,1500,TRUE,"2","5","3","1","6","4","5","1","4","2","3","6",TRUE,"baboons",NA,NA
"EWINE","rightKite",3,4,1,0,2971,FALSE,"2","6","1","3","4","5","6","5","4","3","2","1",TRUE,"baboons",NA,NA
"EWINE","kite",0,5,6,1,1910,FALSE,"5","2","1","6","4","3","4","1","2","5","3","6",TRUE,"baboons",NA,NA
"EWINE","hinge",2,0,4,0,629,FALSE,"1","2","4","5","3","6","1","6","2","3","4","5",TRUE,"baboons",NA,NA
"EWINE","parallelogram",3,3,2,0,1080,FALSE,"1","6","5","4","2","3","5","3","6","2","1","4",TRUE,"baboons",NA,NA
"EWINE","trapezoid",3,3,6,0,1109,TRUE,"2","5","6","3","4","1","1","5","6","2","4","3",TRUE,"baboons",NA,NA
"EWINE","kite",3,0,4,0,850,TRUE,"6","5","2","1","3","4","1","5","3","6","2","4",TRUE,"baboons",NA,NA
"EWINE","square",3,3,1,0,3930,TRUE,"6","1","2","3","4","5","1","4","5","6","3","2",TRUE,"baboons",NA,NA
"EWINE","hinge",3,0,1,1,1639,FALSE,"4","3","6","5","1","2","2","3","5","6","4","1",TRUE,"baboons",NA,NA
"EWINE","hinge",0,5,5,0,859,TRUE,"2","3","6","4","1","5","2","3","1","4","5","6",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",3,4,6,0,1920,TRUE,"3","4","2","1","5","6","4","3","5","2","6","1",TRUE,"baboons",NA,NA
"EWINE","hinge",1,5,4,0,2129,FALSE,"2","4","5","6","3","1","3","4","5","6","1","2",TRUE,"baboons",NA,NA
"EWINE","losange",2,5,2,0,1340,FALSE,"4","5","6","3","2","1","1","6","5","3","4","2",TRUE,"baboons",NA,NA
"EWINE","kite",3,3,6,0,2631,FALSE,"5","3","4","6","2","1","6","2","3","1","5","4",TRUE,"baboons",NA,NA
"EWINE","parallelogram",2,2,3,1,1840,TRUE,"5","4","6","1","2","3","3","4","6","1","2","5",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",0,2,5,0,1320,TRUE,"5","4","3","2","1","6","5","3","2","4","1","6",TRUE,"baboons",NA,NA
"EWINE","square",3,2,3,1,1969,FALSE,"2","5","1","3","6","4","1","2","3","6","5","4",TRUE,"baboons",NA,NA
"EWINE","random",0,5,5,0,840,TRUE,"5","3","2","1","6","4","6","1","2","3","5","4",TRUE,"baboons",NA,NA
"EWINE","rustedHinge",3,1,2,1,721,FALSE,"3","1","6","4","5","2","2","5","4","1","6","3",TRUE,"baboons",NA,NA
"EWINE","hinge",3,0,3,0,2020,TRUE,"2","3","1","6","5","4","1","5","6","2","4","3",TRUE,"baboons",NA,NA
"EWINE","losange",1,2,3,1,1000,TRUE,"1","6","5","4","3","2","3","1","4","5","2","6",TRUE,"baboons",NA,NA
"EWINE","trapezoid",0,2,3,1,1490,FALSE,"4","1","5","3","2","6","5","3","4","6","2","1",TRUE,"baboons",NA,NA
"EWINE","trapezoid",1,5,6,1,2340,TRUE,"4","6","3","2","5","1","6","3","5","2","4","1",TRUE,"baboons",NA,NA
"EWINE","rectangle",1,1,3,0,920,FALSE,"2","1","5","4","6","3","1","5","3","4","2","6",TRUE,"baboons",NA,NA
"EWINE","rectangle",3,0,2,0,1580,FALSE,"6","1","4","2","3","5","1","4","5","6","3","2",TRUE,"baboons",NA,NA
"EWINE","trapezoid",2,4,5,1,2080,FALSE,"1","5","6","4","3","2","6","1","2","3","4","5",TRUE,"baboons",NA,NA
"EWINE","isoTrapezoid",0,5,3,0,1801,FALSE,"5","2","1","3","4","6","2","1","5","6","3","4",TRUE,"baboons",NA,NA
"FANA","parallelogram",3,0,2,0,2164,TRUE,"2","5","3","4","6","1","4","6","2","5","1","3",TRUE,"baboons",NA,NA
"FANA","kite",3,1,1,0,2656,FALSE,"3","5","4","1","6","2","1","2","3","4","6","5",TRUE,"baboons",NA,NA
"FANA","parallelogram",0,5,1,0,2781,TRUE,"1","2","4","6","5","3","6","2","1","5","4","3",TRUE,"baboons",NA,NA
"FANA","rectangle",3,4,6,0,2141,TRUE,"3","6","5","2","4","1","1","5","3","4","6","2",TRUE,"baboons",NA,NA
"FANA","square",0,0,2,0,1648,TRUE,"5","1","4","3","2","6","4","3","5","1","6","2",TRUE,"baboons",NA,NA
"FANA","trapezoid",1,3,4,1,3109,FALSE,"4","5","2","3","6","1","2","5","3","1","6","4",TRUE,"baboons",NA,NA
"FANA","rectangle",3,2,3,1,781,FALSE,"5","6","3","4","2","1","6","1","4","2","5","3",TRUE,"baboons",NA,NA
"FANA","rightKite",2,3,4,1,3641,TRUE,"6","1","5","3","4","2","1","5","6","4","3","2",TRUE,"baboons",NA,NA
"FANA","rightKite",3,0,6,0,2328,TRUE,"4","3","2","6","1","5","1","5","4","3","2","6",TRUE,"baboons",NA,NA
"FANA","hinge",1,1,5,0,3273,TRUE,"5","2","4","6","3","1","1","3","5","6","4","2",TRUE,"baboons",NA,NA
"FANA","random",1,0,1,1,812,TRUE,"6","3","5","1","2","4","6","4","2","3","1","5",TRUE,"baboons",NA,NA
"FANA","kite",3,0,1,1,2047,TRUE,"4","1","5","6","2","3","1","2","4","5","6","3",TRUE,"baboons",NA,NA
"FANA","hinge",2,5,6,1,594,TRUE,"2","1","3","4","5","6","1","3","4","5","2","6",TRUE,"baboons",NA,NA
"FANA","random",1,3,2,0,1398,FALSE,"4","5","1","3","2","6","3","1","4","5","2","6",TRUE,"baboons",NA,NA
"FANA","kite",2,3,4,1,1523,TRUE,"3","5","1","6","4","2","3","2","4","5","6","1",TRUE,"baboons",NA,NA
"FANA","rustedHinge",3,0,4,0,1016,FALSE,"2","1","5","3","6","4","5","6","2","1","4","3",TRUE,"baboons",NA,NA
"FANA","trapezoid",3,2,2,0,3719,FALSE,"5","2","1","4","6","3","2","5","4","6","3","1",TRUE,"baboons",NA,NA
"FANA","trapezoid",2,2,3,1,2664,FALSE,"1","2","4","6","5","3","2","5","6","3","4","1",TRUE,"baboons",NA,NA
"FANA","hinge",3,4,5,1,859,FALSE,"4","1","6","3","2","5","1","3","2","4","5","6",TRUE,"baboons",NA,NA
"FANA","rustedHinge",2,5,6,1,3188,FALSE,"5","6","4","2","1","3","4","3","1","5","6","2",TRUE,"baboons",NA,NA
"FANA","isoTrapezoid",3,2,4,0,1984,FALSE,"5","4","6","2","3","1","1","2","5","6","3","4",TRUE,"baboons",NA,NA
"FANA","random",0,0,4,0,2859,TRUE,"5","3","6","2","4","1","3","2","4","6","5","1",TRUE,"baboons",NA,NA
"FANA","rightKite",0,3,4,1,1125,FALSE,"4","2","6","1","3","5","2","4","6","5","1","3",TRUE,"baboons",NA,NA
"FANA","square",2,4,5,1,3180,TRUE,"2","5","3","4","1","6","2","1","4","6","5","3",TRUE,"baboons",NA,NA
"FANA","square",1,1,2,1,1555,TRUE,"5","3","4","1","2","6","4","2","6","5","3","1",TRUE,"baboons",NA,NA
"FANA","hinge",0,1,3,0,1477,FALSE,"3","4","1","2","5","6","2","3","4","6","5","1",TRUE,"baboons",NA,NA
"FANA","rectangle",1,2,2,0,2938,TRUE,"2","4","6","3","5","1","4","6","1","3","2","5",TRUE,"baboons",NA,NA
"FANA","rustedHinge",2,1,5,0,78,TRUE,"3","4","1","2","5","6","2","4","3","5","1","6",TRUE,"baboons",NA,NA
"FANA","rustedHinge",0,5,6,1,2922,FALSE,"4","3","5","2","6","1","1","2","6","4","3","5",TRUE,"baboons",NA,NA
"FANA","kite",1,4,5,1,1469,FALSE,"1","4","3","5","2","6","1","2","3","6","5","4",TRUE,"baboons",NA,NA
"FANA","rectangle",0,4,2,0,2500,FALSE,"6","3","5","4","1","2","4","5","1","3","2","6",TRUE,"baboons",NA,NA
"FANA","trapezoid",0,4,4,0,3055,TRUE,"3","5","2","4","1","6","1","2","6","3","5","4",TRUE,"baboons",NA,NA
"FANA","losange",0,3,4,1,1898,TRUE,"1","5","2","6","3","4","6","4","3","5","1","2",TRUE,"baboons",NA,NA
"FANA","rustedHinge",3,3,6,0,2164,TRUE,"3","2","1","4","5","6","4","2","3","1","6","5",TRUE,"baboons",NA,NA
"FANA","isoTrapezoid",0,4,2,0,2000,FALSE,"4","6","1","5","3","2","5","6","2","1","3","4",TRUE,"baboons",NA,NA
"FANA","rectangle",1,0,2,0,2414,FALSE,"6","4","1","3","2","5","2","3","5","1","4","6",TRUE,"baboons",NA,NA
"FANA","hinge",2,3,4,1,1828,FALSE,"3","2","4","1","6","5","1","2","5","4","3","6",TRUE,"baboons",NA,NA
"FANA","trapezoid",1,0,1,1,812,TRUE,"6","5","1","3","2","4","6","3","2","4","1","5",TRUE,"baboons",NA,NA
"FANA","random",3,2,4,0,656,FALSE,"3","2","1","5","4","6","1","5","6","4","2","3",TRUE,"baboons",NA,NA
"FANA","isoTrapezoid",1,5,4,0,1992,FALSE,"6","2","5","3","1","4","6","5","2","1","4","3",TRUE,"baboons",NA,NA
"FANA","parallelogram",2,5,5,0,2500,FALSE,"2","3","5","6","1","4","3","2","5","1","6","4",TRUE,"baboons",NA,NA
